file	line	kind	name	ext_prod_files	ext_test_files	verdict
crates/model/src/components/attention/mla.rs	123	fn	concat_q_nope_rope	0	1	TEST-ONLY
crates/model/src/components/attention/mla.rs	137	fn	reshape_k	0	1	TEST-ONLY
crates/model/src/components/attention/mla.rs	147	fn	reshape_v	0	1	TEST-ONLY
crates/model/src/components/attention/mla.rs	175	fn	forward	75	32	USED
crates/model/src/components/attention/mla.rs	256	fn	new	225	88	USED
crates/model/src/components/attention/rope_gqa.rs	36	fn	new	225	88	USED
crates/model/src/components/attention/rope_gqa.rs	65	fn	new_with_weights	11	2	USED
crates/model/src/components/attention/rope_gqa.rs	101	fn	forward	75	32	USED
crates/model/src/components/attention/rope_gqa.rs	152	fn	forward_prefill	20	6	USED
crates/model/src/components/attention/rope_gqa.rs	208	fn	forward_decode	20	6	USED
crates/model/src/components/attention/gqa/mod.rs	48	fn	new	225	88	USED
crates/model/src/components/attention/gqa/mod.rs	95	fn	new_with_weights	11	2	USED
crates/model/src/components/attention/gqa/mod.rs	151	fn	expand_kv	11	5	USED
crates/model/src/components/attention/gqa/forward.rs	37	fn	forward	75	32	USED
crates/model/src/components/attention/gqa/forward.rs	149	fn	paged_attention_fn	1	1	USED
crates/model/src/components/attention/gqa/forward.rs	159	fn	tiled_attention_fn	1	1	USED
crates/model/src/components/attention/gqa/forward.rs	170	fn	flash_attention_fn	1	1	USED
crates/model/src/components/attention/gqa/forward.rs	185	fn	run_attention_fn	2	0	USED
crates/model/src/components/attention/gqa/norm.rs	24	fn	project_qkv	5	1	USED
crates/model/src/components/attention/gqa/norm.rs	35	fn	apply_q_norm_impl	1	0	USED
crates/model/src/components/attention/gqa/norm.rs	57	fn	apply_k_norm_impl	0	0	INTERNAL-ONLY
crates/model/src/components/attention/gqa/norm.rs	79	fn	apply_q_norm_impl_flattened	2	0	USED
crates/model/src/components/attention/gqa/norm.rs	92	fn	apply_k_norm_impl_flattened	1	0	USED
crates/model/src/components/mlp/swiglu.rs	46	fn	new	225	88	USED
crates/model/src/components/mlp/swiglu.rs	65	fn	new_with_weights	11	2	USED
crates/model/src/components/mlp/swiglu.rs	83	fn	forward	75	32	USED
crates/model/src/components/norm/layer_norm.rs	25	fn	forward	75	32	USED
crates/model/src/components/norm/rms_norm.rs	26	fn	forward	75	32	USED
crates/model/src/components/positional/mrope.rs	45	fn	from_config	4	0	USED
crates/model/src/components/positional/mrope.rs	71	fn	apply	13	2	USED
crates/model/src/components/positional/rope.rs	32	fn	new	225	88	USED
crates/model/src/components/positional/rope.rs	48	fn	new_with_config	0	0	TRULY-UNUSED
crates/model/src/components/positional/rope.rs	69	fn	apply	13	2	USED
crates/model/src/components/positional/rope.rs	77	fn	forward	75	32	USED
crates/model/src/components/decoder_block/mod.rs	48	fn	forward	75	32	USED
crates/model/src/components/decoder_block/mod.rs	64	fn	forward_prefill	20	6	USED
crates/model/src/components/decoder_block/mod.rs	89	fn	forward_decode	20	6	USED
crates/model/src/components/gated_delta/state.rs	65	fn	new	225	88	USED
crates/model/src/components/gated_delta/rule/forward.rs	24	fn	forward	75	32	USED
crates/model/src/components/gated_delta/rule/forward.rs	33	fn	forward_prefill	20	6	USED
crates/model/src/components/gated_delta/rule/forward.rs	74	fn	forward_decode	20	6	USED
crates/model/src/components/ssm/harmonic.rs	28	fn	new	225	88	USED
crates/model/src/components/ssm/harmonic.rs	59	fn	forward	75	32	USED
crates/model/src/components/ssm/harmonic.rs	81	fn	forward_with_a	0	0	TRULY-UNUSED
crates/model/src/components/ssm/harmonic.rs	144	fn	from_weights	23	0	USED
crates/model/src/components/ssm/layer.rs	39	fn	new	225	88	USED
crates/model/src/components/ssm/layer.rs	66	fn	forward	75	32	USED
crates/model/src/components/ssm/layer.rs	108	fn	from_weights	23	0	USED
crates/model/src/components/ssm/mamba.rs	27	fn	new	225	88	USED
crates/model/src/components/ssm/mamba.rs	48	fn	forward	75	32	USED
crates/model/src/components/ssm/mamba.rs	108	fn	from_weights	23	0	USED
crates/model/src/components/kv_cache_fp8.rs	59	fn	quantize	6	3	USED
crates/model/src/components/kv_cache_fp8.rs	71	fn	dequantize	5	2	USED
crates/model/src/components/kv_cache_fp8.rs	192	fn	estimate_memory_savings	0	1	TEST-ONLY
crates/model/src/components/vision.rs	65	fn	new	225	88	USED
crates/model/src/components/vision.rs	82	fn	forward	75	32	USED
crates/model/src/components/vision.rs	108	fn	new	225	88	USED
crates/model/src/components/vision.rs	130	fn	forward	75	32	USED
crates/model/src/config/architecture.rs	33	fn	from_name	1	0	USED
crates/model/src/config/model_config.rs	59	fn	test_tiny_for	2	1	USED
crates/model/src/config/model_config.rs	238	fn	from_config_json	2	0	USED
crates/model/src/gemma4/mlp.rs	18	fn	new	225	88	USED
crates/model/src/gemma4/mlp.rs	34	fn	new_with_weights	11	2	USED
crates/model/src/gemma4/mlp.rs	48	fn	forward	75	32	USED
crates/model/src/gemma4/rope.rs	33	fn	rot_dim	0	0	INTERNAL-ONLY
crates/model/src/gemma4/rope.rs	106	fn	apply	13	2	USED
crates/model/src/gemma4/block.rs	29	fn	new	225	88	USED
crates/model/src/gemma4/block.rs	85	fn	from_weights	23	0	USED
crates/model/src/gemma4/block.rs	179	fn	forward	75	32	USED
crates/model/src/gemma4/block.rs	195	fn	forward_prefill	20	6	USED
crates/model/src/gemma4/block.rs	220	fn	forward_decode	20	6	USED
crates/model/src/gemma4/model.rs	22	fn	new	225	88	USED
crates/model/src/gemma4/model.rs	35	fn	from_weights	23	0	USED
crates/model/src/gemma4/attention/mod.rs	58	fn	new	225	88	USED
crates/model/src/gemma4/attention/mod.rs	89	fn	new_from_weights	1	0	USED
crates/model/src/gemma4/attention/forward.rs	21	fn	forward_prefill	20	6	USED
crates/model/src/gemma4/attention/forward.rs	56	fn	forward_decode	20	6	USED
crates/model/src/gemma4/attention/forward.rs	93	fn	forward	75	32	USED
crates/model/src/kernels/cuda_graph/executor.rs	44	fn	new	225	88	USED
crates/model/src/kernels/cuda_graph/executor.rs	114	fn	has_graph	1	2	USED
crates/model/src/kernels/cuda_graph/executor.rs	156	fn	graph_count	0	1	TEST-ONLY
crates/model/src/kernels/cuda_graph/executor.rs	161	fn	available_batch_sizes	0	0	INTERNAL-ONLY
crates/model/src/kernels/cuda_graph/executor.rs	171	fn	capture_all_graphs	1	0	USED
crates/model/src/kernels/cuda_graph/executor.rs	210	fn	warmup	3	1	USED
crates/model/src/kernels/cuda_graph/executor.rs	224	fn	invalidate	3	1	USED
crates/model/src/kernels/cuda_graph/executor.rs	240	fn	clear	6	1	USED
crates/model/src/kernels/cuda_graph/executor.rs	250	fn	execute	7	3	USED
crates/model/src/kernels/cuda_graph/executor.rs	292	fn	cache_hit_rate	0	1	TEST-ONLY
crates/model/src/kernels/flash_attention/config.rs	41	fn	new	225	88	USED
crates/model/src/kernels/flash_attention/kernel.rs	75	fn	new	225	88	USED
crates/model/src/kernels/flash_attention/kernel.rs	95	fn	forward	75	32	USED
crates/model/src/kernels/flash_attention/kernel/flash_attention_v2.rs	24	fn	new	225	88	USED
crates/model/src/kernels/flash_attention/kernel/flash_attention_v2.rs	44	fn	forward	75	32	USED
crates/model/src/kernels/flash_attention/kernel/flash_attention_v2.rs	159	fn	forward_with_causal_mask	0	0	TRULY-UNUSED
crates/model/src/kernels/flash_attention/kernel/scaled_dot_product.rs	21	fn	new	225	88	USED
crates/model/src/kernels/flash_attention/kernel/scaled_dot_product.rs	40	fn	compute_tiled	1	0	USED
crates/model/src/kernels/flash_attention/kernel/scaled_dot_product.rs	106	fn	compute_sliding_window	0	1	TEST-ONLY
crates/model/src/kernels/cuda_graph.rs	49	fn	default_arc	9	3	USED
crates/model/src/kernels/cuda_graph.rs	63	fn	default_arc	9	3	USED
crates/model/src/kernels/cuda_graph.rs	136	fn	new	225	88	USED
crates/model/src/kernels/cuda_graph.rs	145	fn	add_node	1	1	USED
crates/model/src/kernels/cuda_graph.rs	171	fn	execute	7	3	USED
crates/model/src/kernels/cuda_graph.rs	211	fn	new	225	88	USED
crates/model/src/kernels/cuda_graph.rs	218	fn	register_graph	0	1	TEST-ONLY
crates/model/src/kernels/cuda_graph.rs	226	fn	execute_graph	0	1	TEST-ONLY
crates/model/src/kernels/cuda_graph.rs	251	fn	has_graph	1	2	USED
crates/model/src/llama/model.rs	26	fn	new	225	88	USED
crates/model/src/llama/model.rs	34	fn	from_weights	23	0	USED
crates/model/src/loader/format.rs	37	fn	can_load	2	1	USED
crates/model/src/loader/format.rs	72	struct	GgufLoader	2	1	USED
crates/model/src/loader/builder.rs	43	fn	with_model_dir	2	2	USED
crates/model/src/loader/builder.rs	71	fn	build	30	8	USED
crates/model/src/loader/builder.rs	141	fn	new	225	88	USED
crates/model/src/loader/builder.rs	160	fn	device	85	29	USED
crates/model/src/loader/builder.rs	164	fn	architecture	84	15	USED
crates/model/src/loader/builder.rs	178	fn	config_json	12	1	USED
crates/model/src/loader/builder.rs	186	fn	detected_capabilities	0	1	TEST-ONLY
crates/model/src/loader/builder.rs	204	fn	load_config	0	1	TEST-ONLY
crates/model/src/loader/builder.rs	216	fn	load_weights	0	0	INTERNAL-ONLY
crates/model/src/loader/builder.rs	225	fn	load	36	13	USED
crates/model/src/loader/builder.rs	281	fn	load_model	2	6	USED
crates/model/src/loader/builder.rs	285	fn	print_weight_keys	0	0	TRULY-UNUSED
crates/model/src/mistral/model.rs	26	fn	new	225	88	USED
crates/model/src/mistral/model.rs	34	fn	from_weights	23	0	USED
crates/model/src/mixtral/block.rs	29	fn	new	225	88	USED
crates/model/src/mixtral/block.rs	85	fn	from_weights	23	0	USED
crates/model/src/mixtral/block.rs	217	fn	forward	75	32	USED
crates/model/src/mixtral/block.rs	233	fn	forward_prefill	20	6	USED
crates/model/src/mixtral/block.rs	258	fn	forward_decode	20	6	USED
crates/model/src/mixtral/model.rs	22	fn	new	225	88	USED
crates/model/src/mixtral/model.rs	41	fn	from_weights	23	0	USED
crates/model/src/mixtral/sparse_moe.rs	82	fn	new	225	88	USED
crates/model/src/mixtral/sparse_moe.rs	119	fn	new_with_weights	11	2	USED
crates/model/src/mixtral/sparse_moe.rs	161	fn	forward	75	32	USED
crates/model/src/paged_tensor/tensor_store/layout.rs	16	fn	num_blocks	10	2	USED
crates/model/src/paged_tensor/tensor_store/layout.rs	26	fn	get_scale	1	1	USED
crates/model/src/paged_tensor/tensor_store/layout.rs	42	fn	compute_block_hash	0	0	TRULY-UNUSED
crates/model/src/paged_tensor/tensor_store/layout.rs	55	fn	compute_block_hash_from_slice	1	0	USED
crates/model/src/paged_tensor/tensor_store/layout.rs	65	fn	find_matching_blocks	0	0	TRULY-UNUSED
crates/model/src/paged_tensor/tensor_store/pool.rs	35	fn	new	225	88	USED
crates/model/src/paged_tensor/tensor_store/pool.rs	65	fn	allocate	9	5	USED
crates/model/src/paged_tensor/tensor_store/pool.rs	69	fn	deallocate	0	0	TRULY-UNUSED
crates/model/src/paged_tensor/tensor_store/buffer.rs	27	fn	write_kv_batch	1	2	USED
crates/model/src/paged_tensor/tensor_store/buffer.rs	102	fn	write_kv	3	1	USED
crates/model/src/paged_tensor/tensor_store/buffer.rs	251	fn	read_kv	2	3	USED
crates/model/src/paged_tensor/tensor_store/mod.rs	44	fn	new	225	88	USED
crates/model/src/paged_tensor/quant.rs	33	fn	from_str	8	3	USED
crates/model/src/paged_tensor/quant.rs	135	fn	with_zeros	0	1	TEST-ONLY
crates/model/src/paged_tensor/quant.rs	141	fn	with_g_idx	0	0	TRULY-UNUSED
crates/model/src/paged_tensor/quant.rs	164	fn	quantize	6	3	USED
crates/model/src/paged_tensor/quant.rs	205	fn	dequantize	5	2	USED
crates/model/src/paged_tensor/quant.rs	254	fn	quantize	6	3	USED
crates/model/src/paged_tensor/quant.rs	295	fn	dequantize	5	2	USED
crates/model/src/quantize/types.rs	62	fn	dequantize_to_f16	1	0	USED
crates/model/src/quantize/types.rs	71	fn	dequantize_to_f32	1	0	USED
crates/model/src/quantize/mod.rs	32	fn	new	225	88	USED
crates/model/src/quantize/mod.rs	44	fn	into_f16	0	0	INTERNAL-ONLY
crates/model/src/quantize/mod.rs	57	fn	into_raw	0	0	TRULY-UNUSED
crates/model/src/qwen3/config/rope.rs	58	fn	parse	13	3	USED
crates/model/src/qwen3/config/model.rs	151	fn	vocab_size	24	21	USED
crates/model/src/qwen3/config/model.rs	156	fn	hidden_size	44	16	USED
crates/model/src/qwen3/config/model.rs	161	fn	num_hidden_layers	6	5	USED
crates/model/src/qwen3/config/model.rs	166	fn	num_attention_heads	5	5	USED
crates/model/src/qwen3/config/model.rs	171	fn	num_key_value_heads	4	5	USED
crates/model/src/qwen3/config/model.rs	176	fn	intermediate_size	16	8	USED
crates/model/src/qwen3/config/model.rs	181	fn	rope_theta	15	6	USED
crates/model/src/qwen3/config/model.rs	186	fn	max_position_embeddings	5	4	USED
crates/model/src/qwen3/config/model.rs	191	fn	rms_norm_eps	14	5	USED
crates/model/src/qwen3/config/model.rs	196	fn	layer_types	8	6	USED
crates/model/src/qwen3/config/model.rs	201	fn	linear_num_key_heads	1	0	USED
crates/model/src/qwen3/config/model.rs	206	fn	linear_num_value_heads	1	0	USED
crates/model/src/qwen3/config/model.rs	211	fn	linear_key_head_dim	1	0	USED
crates/model/src/qwen3/config/model.rs	216	fn	linear_value_head_dim	1	0	USED
crates/model/src/qwen3/config/model.rs	221	fn	linear_conv_kernel_dim	1	0	USED
crates/model/src/qwen3/config/model.rs	226	fn	full_attention_interval	1	0	USED
crates/model/src/qwen3/config/model.rs	245	fn	from_file	3	1	USED
crates/model/src/qwen3/config/model.rs	255	fn	vocab_size	24	21	USED
crates/model/src/qwen3/config/model.rs	262	fn	hidden_size	44	16	USED
crates/model/src/qwen3/config/model.rs	269	fn	num_hidden_layers	6	5	USED
crates/model/src/qwen3/config/model.rs	276	fn	num_attention_heads	5	5	USED
crates/model/src/qwen3/config/model.rs	287	fn	num_key_value_heads	4	5	USED
crates/model/src/qwen3/config/model.rs	298	fn	intermediate_size	16	8	USED
crates/model/src/qwen3/config/model.rs	305	fn	rope_theta	15	6	USED
crates/model/src/qwen3/config/model.rs	312	fn	max_position_embeddings	5	4	USED
crates/model/src/qwen3/config/model.rs	323	fn	rms_norm_eps	14	5	USED
crates/model/src/qwen3/config/model.rs	332	fn	tie_word_embeddings	7	3	USED
crates/model/src/qwen3/config/model.rs	337	fn	has_qk_norm	10	4	USED
crates/model/src/qwen3/config/model.rs	352	fn	head_dim	51	20	USED
crates/model/src/qwen3/config/model.rs	358	fn	layer_types	8	6	USED
crates/model/src/qwen3/config/model.rs	363	fn	full_attention_interval	1	0	USED
crates/model/src/qwen3/config/model.rs	370	fn	attention_type	0	1	TEST-ONLY
crates/model/src/qwen3/mla_attention.rs	23	fn	new	225	88	USED
crates/model/src/qwen3/mla_attention.rs	54	fn	forward	75	32	USED
crates/model/src/qwen3/model.rs	27	fn	new	225	88	USED
crates/model/src/qwen3/model.rs	40	fn	new_with_tp	3	0	USED
crates/model/src/qwen3/model.rs	53	fn	from_weights	23	0	USED
crates/model/src/qwen3/block/construct.rs	21	fn	new	225	88	USED
crates/model/src/qwen3/block/construct.rs	74	fn	new_with_tp	3	0	USED
crates/model/src/qwen3/block/construct.rs	124	fn	new_with_weights	11	2	USED
crates/model/src/qwen3/block/weights.rs	16	fn	from_weights	23	0	USED
crates/model/src/qwen3_5/block/full.rs	28	fn	new	225	88	USED
crates/model/src/qwen3_5/block/full.rs	60	fn	with_attn_gate	0	0	TRULY-UNUSED
crates/model/src/qwen3_5/block/full.rs	69	fn	forward	75	32	USED
crates/model/src/qwen3_5/block/full.rs	77	fn	forward_prefill	20	6	USED
crates/model/src/qwen3_5/block/full.rs	95	fn	forward_decode	20	6	USED
crates/model/src/qwen3_5/block/full.rs	145	fn	from_weights	23	0	USED
crates/model/src/qwen3_5/block/linear.rs	71	fn	forward	75	32	USED
crates/model/src/qwen3_5/block/linear.rs	79	fn	forward_prefill	20	6	USED
crates/model/src/qwen3_5/block/linear.rs	87	fn	forward_decode	20	6	USED
crates/model/src/qwen3_5/block/linear.rs	101	fn	from_weights	23	0	USED
crates/model/src/qwen3_5/config.rs	30	fn	legacy_heuristic	1	0	USED
crates/model/src/qwen3_5/config.rs	46	fn	from_text_config	0	0	INTERNAL-ONLY
crates/model/src/qwen3_5/config.rs	57	fn	from_qwen3_config	1	0	USED
crates/model/src/qwen3_5/attention35.rs	35	fn	new	225	88	USED
crates/model/src/qwen3_5/attention35.rs	59	fn	from_weights	23	0	USED
crates/model/src/qwen3_5/attention35.rs	106	fn	forward	75	32	USED
crates/model/src/qwen3_5/attention35.rs	118	fn	forward_prefill	20	6	USED
crates/model/src/qwen3_5/attention35.rs	153	fn	forward_decode	20	6	USED
crates/model/src/qwen3_5/model.rs	46	fn	new	225	88	USED
crates/model/src/qwen3_5/model.rs	116	fn	from_weights	23	0	USED
crates/model/src/causal_lm/hybrid_lm.rs	45	fn	from_parts	1	0	USED
crates/model/src/causal_lm/hybrid_lm.rs	70	fn	forward_with_cache	4	4	USED
crates/model/src/causal_lm/model/mod.rs	54	fn	forward_with_cache	4	4	USED
crates/model/src/causal_lm/model/construct.rs	28	fn	new_with_block_fn	5	0	USED
crates/model/src/causal_lm/model/construct.rs	84	fn	from_hf_weights_ln	4	0	USED
crates/model/src/causal_lm/model/construct.rs	159	fn	new_rms	4	0	USED
crates/model/src/causal_lm/model/construct.rs	214	fn	from_hf_weights_rms	3	0	USED
crates/model/src/kv_cache.rs	17	fn	new	225	88	USED
crates/model/src/kv_cache.rs	55	fn	write_compressed	0	0	INTERNAL-ONLY
crates/model/src/kv_cache.rs	175	fn	read_compressed	0	0	INTERNAL-ONLY
crates/model/src/tokenizer.rs	38	fn	new	225	88	USED
crates/model/src/tokenizer.rs	55	fn	from_file	3	1	USED
crates/model/src/tokenizer.rs	90	fn	encode	3	5	USED
crates/model/src/tokenizer.rs	104	fn	decode	46	27	USED
crates/model/src/tokenizer.rs	123	fn	special_tokens	0	1	TEST-ONLY
crates/model/src/tokenizer.rs	128	fn	is_special_token	2	0	USED
crates/model/src/tokenizer.rs	133	fn	clean_special_tokens	2	0	USED
crates/model/src/tokenizer.rs	142	fn	model_name	1	0	USED
crates/server/src/openai/batch/manager.rs	22	fn	new	225	88	USED
crates/server/src/openai/batch/types.rs	20	fn	parse	13	3	USED
crates/server/src/openai/batch/types.rs	190	fn	new	225	88	USED
crates/server/src/openai/types.rs	26	fn	new	225	88	USED
crates/server/src/openai/types.rs	61	fn	new	225	88	USED
crates/server/src/openai/types.rs	78	fn	with_code	3	1	USED
crates/server/src/openai/types.rs	154	fn	new	225	88	USED
crates/server/src/openai/types.rs	203	fn	new	225	88	USED
crates/server/src/openai/types.rs	268	fn	new	225	88	USED
crates/server/src/openai/types.rs	324	fn	new	225	88	USED
crates/server/src/security/audit.rs	48	fn	new	225	88	USED
crates/server/src/security/correlation.rs	27	fn	new	225	88	USED
crates/server/src/security/correlation.rs	58	fn	extract_id	0	1	TEST-ONLY
crates/server/src/security/rbac.rs	34	fn	from_str	8	3	USED
crates/server/src/security/rbac.rs	91	fn	new	225	88	USED
crates/server/src/security/rbac.rs	106	fn	check_permission	0	1	TEST-ONLY
crates/server/src/security/rbac.rs	115	fn	extract_role_from_headers	0	0	INTERNAL-ONLY
crates/server/src/security/rbac.rs	128	fn	required_action_for_path	0	1	TEST-ONLY
crates/server/src/security/jwt.rs	104	fn	with_secret	0	2	TEST-ONLY
crates/server/src/security/jwt.rs	117	fn	with_public_key	0	1	TEST-ONLY
crates/server/src/security/jwt.rs	130	fn	with_issuer	0	2	TEST-ONLY
crates/server/src/security/jwt.rs	138	fn	with_audience	0	2	TEST-ONLY
crates/server/src/security/jwt.rs	178	fn	validate	8	3	USED
crates/server/src/security/jwt.rs	261	fn	extract_token	0	1	TEST-ONLY
crates/server/src/security/jwt.rs	274	fn	new	225	88	USED
crates/server/src/security/tls.rs	49	fn	new	225	88	USED
crates/server/src/security/tls.rs	61	fn	with_ca_cert	0	1	TEST-ONLY
crates/server/src/security/tls.rs	76	fn	load	36	13	USED
crates/server/src/security/tls.rs	137	fn	new	225	88	USED
crates/server/src/security/tls.rs	154	fn	acceptor	0	0	TRULY-UNUSED
crates/server/src/draft_loader.rs	42	fn	new	225	88	USED
crates/server/src/draft_loader.rs	79	fn	len	105	47	USED
crates/server/src/draft_loader.rs	85	fn	is_empty	50	32	USED
crates/server/src/cli/args.rs	194	fn	to_app_config	1	1	USED
crates/server/src/backpressure.rs	64	fn	new	225	88	USED
crates/server/src/backpressure.rs	72	fn	increment	5	2	USED
crates/server/src/backpressure.rs	77	fn	decrement	1	1	USED
crates/server/src/backpressure.rs	82	fn	batch_increment	0	0	INTERNAL-ONLY
crates/server/src/backpressure.rs	87	fn	batch_decrement	0	0	INTERNAL-ONLY
crates/server/src/backpressure.rs	112	fn	should_throttle	0	0	INTERNAL-ONLY
crates/server/src/backpressure.rs	117	fn	pending_count	0	0	INTERNAL-ONLY
crates/server/src/backpressure.rs	121	fn	reset	4	1	USED
crates/server/src/backpressure.rs	136	fn	new	225	88	USED
crates/server/src/backpressure.rs	146	fn	before_send	0	0	INTERNAL-ONLY
crates/server/src/backpressure.rs	150	fn	after_send	0	0	INTERNAL-ONLY
crates/server/src/backpressure.rs	154	fn	can_send	0	0	INTERNAL-ONLY
crates/server/src/auth.rs	61	fn	new	225	88	USED
crates/server/src/config/mod.rs	98	fn	load	36	13	USED
crates/server/src/config/mod.rs	132	fn	validate	8	3	USED
crates/server/src/config/auth.rs	40	fn	resolve_api_keys	1	0	USED
crates/testing/src/builders/mod.rs	24	fn	with_prompt	0	0	INTERNAL-ONLY
crates/testing/src/builders/mod.rs	36	fn	build	30	8	USED
crates/testing/src/builders/mod.rs	66	fn	add_sequence	1	0	USED
crates/testing/src/builders/mod.rs	78	fn	build	30	8	USED
crates/testing/src/fixtures/mod.rs	16	fn	default_scheduler_config	0	0	INTERNAL-ONLY
crates/testing/src/fixtures/mod.rs	21	fn	small_batch_config	0	0	INTERNAL-ONLY
crates/testing/src/fixtures/mod.rs	39	fn	chunked_prefill_config	0	0	TRULY-UNUSED
crates/testing/src/fixtures/mod.rs	57	fn	pd_separation_config	0	0	TRULY-UNUSED
crates/testing/src/fixtures/mod.rs	75	fn	priority_config	0	0	TRULY-UNUSED
crates/testing/src/fixtures/mod.rs	84	fn	oom_scenario_config	0	0	INTERNAL-ONLY
crates/testing/src/fixtures/mod.rs	103	fn	increment_engine	0	1	TEST-ONLY
crates/testing/src/fixtures/mod.rs	109	fn	increment_engine_with	3	7	USED
crates/testing/src/fixtures/mod.rs	119	fn	increment_speculative_engine	0	1	TEST-ONLY
crates/testing/src/fixtures/mod.rs	125	fn	increment_speculative_engine_with	2	2	USED
crates/testing/src/harness.rs	62	fn	into_scheduler_config	0	0	INTERNAL-ONLY
crates/testing/src/harness.rs	112	fn	new	225	88	USED
crates/testing/src/harness.rs	118	fn	from_config	4	0	USED
crates/testing/src/harness.rs	147	fn	reset_metrics	0	0	TRULY-UNUSED
crates/testing/src/harness.rs	152	fn	add_test_request	0	0	INTERNAL-ONLY
crates/testing/src/harness.rs	158	fn	build_test_batch	0	0	INTERNAL-ONLY
crates/testing/src/harness.rs	163	fn	has_pending	2	13	USED
crates/testing/src/harness.rs	168	fn	waiting_count	5	4	USED
crates/testing/src/request_factory.rs	103	fn	new	225	88	USED
crates/testing/src/request_factory.rs	152	fn	create	7	3	USED
crates/testing/src/request_factory.rs	157	fn	create_with_id	0	0	INTERNAL-ONLY
crates/testing/src/request_factory.rs	167	fn	create_batch	2	0	USED
crates/testing/src/request_factory.rs	172	fn	create_batch_from	0	0	TRULY-UNUSED
crates/testing/src/request_factory.rs	179	fn	create_with_prompt	0	0	INTERNAL-ONLY
crates/traits/src/kernels.rs	55	fn	from_env	2	1	USED
crates/traits/src/types.rs	84	fn	has_prefill	0	2	TEST-ONLY
crates/traits/src/types.rs	89	fn	has_decode	0	2	TEST-ONLY
crates/traits/src/model.rs	31	fn	new	225	88	USED
crates/traits/src/model.rs	226	fn	default_arc	9	3	USED
